id,text,surrogate_score,h1_score,h2_score,surrogate_label,h1_label,h2_label,disagrees
172169,"Only Arabs doing what they do best, killing other Arabs. Black September in Jordan, Darfur in Sudan, ISIS/ISIL in Iraq. Nothing new here. The most dangerous place to be an Arab is in an Arab majority country.",0.49970818,0.49777985,0.4984245,0,0,0,False
32139,"So if Jazz came out in the last 10 years white folks like Glenn Miller, George Gershwin, and Dave Brubeck would be labelled as committing cultural genocide? laughable. The folks who believe in this made up lie called 'cultural genocide' are the real tyrants themselves.  That includes you Mr. Hayden Taylor.",0.5149187,0.51706797,0.51612294,1,1,1,False
59896,"I'm filled w/such sadness at your loss but am here to hopefully to bring  you hope.

Godspeed to the 13 lost souls: remembered always and forever
To the families of our loved ones: We stand w/you from the fine state of Oregon in solidarity and may you all be comforted to even the smallest degree from our care and concerns.  We will fight this attack on our humanity w/solidarity that Earth has never experienced before.  Last week, we had White Supremacist and Nazi lovers march on/near the UVA.  Last night thousands from all over marched that same path to take away their negative and soul killing hatred.  http://www.businessinsider.com/candlelight-vigil-uva-2017-8

Not the disgusting ilk of Trump nor his minions will defeat us.  We will not stand by idle as they try and spread their hatred, lies, darkness.  Where their light has touched we united will counter w/light.  

I am beginning to feel hope again.  I am dedicated to this war w/any cost that is asked of me to pay.  I am really",0.5097415,0.5101152,0.51034397,1,1,1,False
85125,"The topic is that even impoverished Gambia can have a relatively quick and successful transition of power while the supposedly mature democracy of the USA cannot.

The fascist designs of the left wing Democrats, the grievance industry hustlers, other parasites feeding greedily at the public trough and, the low information useful idiots they enlist to round out their crowds are busy derailing democracy.  

Only 2 cabinet members have been approved, the press is busy lying about Trump, the new White House and its plans and actions so far, and Schumer and others are getting rev'd up to delay, defang or defeat everything the new administration promised to do.

This should be condemned by real democrats everywhere.

It reminds me of 1968 when blacks in Watts ""taught whitty a lesson"" by looting, vandalizing and burning down the stores and businesses in their own neighbourhoods.

P.S. I'd lecture you to stick to topics but since you have nothing to contribute anyway it doesn't really matter.",0.5031833,0.50232697,0.50203514,1,1,1,False
127014,"Trump's base support will never fade because it really represents that segment of our population who are White Supremacist.  Sad but true.  They will always exist and Trump represents their ""15 minutes of fame.""  It is now up to the rest of the US population to demonstrate that the majority of Americans will not tolerate bigotry....or will tolerate?  Sad era in American history.  I pray that our leadership in government, business, and community will have the courage and do the right thing and get Trump out of the White House NOW!",0.49731448,0.49736595,0.49808216,0,0,0,False
176885,"If traditionalist 'blacks' paid as much attention to the living as they do to the dead, we would all be better off.  All this virtue signalling over dead 'black' bodies is sickening. Live up to the cry...black lives matter more than dead blacks matter.",0.52409023,0.5273165,0.5261754,1,1,1,False
104136,"Maybe this large influx of Negroes from Haiti is a good thing. The common Canadian theme focuses on how the rich cultural mosaic that multiculturalism has enhanced this country. What’s happening now might help to balance out the large pockets of Orientals, south Asians and Arabs that have developed here in the last little while. I guess the fact that there is little to no Caucasian immigration, legal or otherwise, is irrelevant.",0.500391,0.49921992,0.4990315,1,0,0,True
129700,I wonder if he would consider Mbeki's denial of aids and the consequent death of about 400 000+  black South Africans as advantageous?,0.528001,0.53266823,0.53085977,1,1,1,False
36785,"As I middle age white guy working his butt off to raise 2 kids and who also lost the fitness and arts tax credits would have like to discuss this with the Minister but I can't afford the $1500 to have dinner with him.

Tax credits for teachers supplies. Can I get a tax credit for suits and ties for work.",0.5061795,0.50625956,0.50557303,1,1,1,False
76999,"Rephrase that and add the following words:

 It is specifically a protest of the treatment of Black Americans by the police - IN A VERY, VERY FEW ISOLATED INSTANCES

There have been what, 5 police shootings in the last year against African Americans ? How many white cops have killed white people in the same period ? 100 times that ?",0.51107603,0.5146976,0.51312715,1,1,1,False
178517,"As an original shareholder, and being half Native and half White, I have often come to similar conclusions regarding the blood quantum regulations. If you are Native, then you have Aunties and Uncles, you have Cousins who are Native, at least one of your parents is/was Native. Maybe we should change the system to reflect that, say by having affidavits from two people if one of your parents is another breed? It's odd though, that through all the talk in the world today about race, American Natives are often singled out. Also I think many people don't know what a Native actually looks like, Donald Trump is a great example.",0.49795148,0.49687198,0.49821183,0,0,0,False
60008,"Trump appealed to folk's fear, anger, & nostalgia for the good ol racist, sexist days etc, (after a black president) but that is a different question than HOW he managed to get the vote. That, clearly, involved (in addition to collusion with the Russians) dividing the Dems.  Fact: Democrats HAVE more  voters and we could have won this with unity. Dems have to get smarter!",0.48940435,0.49067798,0.48969418,0,0,0,False
160558,"""The reason no KKK member or neo- Nazi wouldn't have voted for Barack Obama had less to do with him being black and more to do with his pronouncement that he wanted to fundamentally change America""

You can't be serious, can you?  You are saying that a KKK member would vote for a black man?  A Nazi would vote for a black man?   Do you honestly believe that a KKK member would have voted for Obama, or for Ben Carson, for that matter?  How about a Nazi voting for Bernie Sanders?",0.50172997,0.50404346,0.50242233,1,1,1,False
100031,"If a person walked into my apartment wearing a KKK outfit and said I am here to protest cancer funding being cut from the state budget, I would tell the person I'm offended by the KKK outfit. When millionaire athletes take a knee during the national anthem to protest outrage du jour( police brutality/income inequality/racism/white supremacy), they lost me at kneeling during the national anthem and insulting veterans and the flag and disrespecting patriotism. You want to affect social justice? How about starting in Chicago and stopping the rivers of blood flowing in the streets caused by African Americans slaughtering African Americans on a daily basis(over 500 bodies so far this year)? How about Black Lives Matter focusing on THAT rather than their obsence anti cop rhetoric? My sympathy for these millionaire athletes is zero and that is how much NFL football I plan to watch from here on out..........ZERO.",0.51580286,0.51484245,0.51595527,1,1,1,False
43916,"Abstruse, eh? Your second paragraph illustrates a problem I often see on the 'New Left': we only take issue with the jargon of others.  Nowhere is jargon more mandatory than in conversations about gender. I didn't create that problem; I've learned the vocabulary after getting scolded when describing my own experiences by folks who reinvent the language we use to describe ourselves every year on tumblr. Perhaps I felt obliged to use 'jargon' because this article employs it in spades, with everything from 'marginalized others' to 'stereotypical narratives' to 'male privilege'. Adichie herself is arguably being taken to task because she doesn't use the same 'jargon' that dominates North American conversations about gender.
Is it so wrong for someone to say that they would rather see a non-white, non-American author critiqued for a comment about trans women by a trans woman who isn't white? It sure is propitious to bypass engaging with someone's point by nitpicking about their language.",0.51392007,0.51601624,0.51673263,1,1,1,False
2322,"I'm curious, who pulled / toppled the statutes (which is against the law)?  So it's ok now for ""others who don't agree"" to break the law?  By doing so incite a backlash - and the back-lashers are ""only"" the bad people.  In my world there are always (maybe more) 2 sides to every story.  It's becoming too politicized.  By the way I'm a white person, yet I now feel so ""alone in North America!""  There's no-one that will pick up for me or help me.  But if anything but that, I get all the help I require.  My world in North America is changing very fast on a downward spiral!!!",0.48933572,0.4905559,0.4914635,0,0,0,False
24583,"That's because only white people suffer when the prices of petrol, consumer goods and food increase sharply, due to the rand tanking against the dollar after her silly, out-of-scope suggestions...

...oh, wait that's right, everybody loses except those who are on the Gupta payroll and can thus afford it!!

Since you're so happy about it, I guess you must work for the Saxonwold Mafia as well...",0.4962845,0.4953271,0.49736217,0,0,0,False
151080,"Looking for,
Here is the part of the Oregon Encyclopedia you ignored:
Black Exclusion Laws in Oregon-
Opening sentence: 
""Oregon's racial makeup has been shaped by three black exclusion laws that were in place during much of the region's early history. These laws, all later rescinded, largely succeeded in their aim of discouraging free blacks from settling in Oregon early on, ensuring that Oregon would develop as primarily white"".

At the conclusion  of this OE piece the author notes this constitutional clause and other laws were effective  in keeping out blacks-- there were just 128 African-Americans  in Oregon 
 in 1860.  [this was 0.24% of the total Oregon population; in 1940, strangely, it was still  0.24%!]  

Frankly, I'm at a complete loss as to why you are so determined to contradict our historians,  the NAACP at  the Mims etc. on this.  As the old cliche goes, we are all entitled to our own  opinions but not our own facts.",0.50361246,0.5035934,0.5038337,1,1,1,False
129221,"The problem here is this wastes a million dollars of our ""broke gub'mint"" money. The parents should be teaching this at home, but some white socialist do-gooder writhing with self-hate decides to save the Yup'ik people from themselves. Hey, if the Yup'ik do not want to teach their kids the language and traditions (and they do not by the way), what gives some sanctimonious, self-righteous solipsistic socialist the right to decide too?",0.53203005,0.53692,0.53525025,1,1,1,False
157724,"Taken right out of the White Supremacist/Nazi handbook of superiority for color and class selected supermen not to be ""burdened"" with any responsibility for anyone else.  The lie comes when the human of any stripe succumbs to the inevitable ""weakness"" created by illness, accident, trauma, or age.  The arrogance of this post is beyond any concern for other human beings in the world.  ""No man is an island"" except in the Jacobson world.",0.49038053,0.4896331,0.49216524,0,0,0,False
91661,"Of course they are. All these race baiting ""white cop"" headlines are stoking it.",0.48764285,0.49046442,0.49058643,0,0,0,False
140067,"""Civility"" is for the ""haves"" to wonder on the ""have-nots"".
Why are ""they"" so ""uncivil""? (choke)
Look into the list of who's in the forum above and you'll find the common characteristic of no worries of how to get through the day, or the month, or the year, or an entire lifetime.
You'll find those who spawn and instigate all forms of taking away from others, since it's not an issue for themselves.
Why is it such a problem? (choke again)
Doesn't everyone make $128K to over $200K per year? And, employ their spouses and relatives in the same money-grab?
You see, in our 77% white (surprised?) and 70% ""Bernie"" state people like to flog themselves in self-white hate, and write checks of absolution.
Checks written with other people's money.
Go ahead, look into plastic forums like these, or any other silly attempts, of those who wonder why others can't and won't be civil?
(and why they won't stay in their place)
Bush couldn't be a better example of what you find in our state.",0.5015621,0.50090647,0.50258255,1,1,1,False
26683,"Old Soul: 
And what are the changes that have taken place since the end of apartheid? 
The Economy? Crime? Attacks on Whites? Pleeease, educate us.
Colonialism was bad in many ways...BUT...it is a Fact that wherever Colonialism was in the World after it was ended, most of the countries under it's tutelage fell back into Violent Tribalism.",0.5010414,0.502552,0.5018625,1,1,1,False
157824,"Does this mean the Congressape understands the Obama administration was full of black supremacists?  Because it was.

I hate to bring this up, but does anyone here remember the  Lancelot Link Secret Chimp Hour?  Mizz Johnson looks like Mata Hairi!",0.4898772,0.4910822,0.49147117,0,0,0,False
77618,"Neko, I think it is ""self-evidently"" natural to reflect upon elections in terms or our own self-interest, as MSW has done in the remark Elagabalus challenges.

I am far more dismayed by voters who  are persuaded to vote against their own self interest.

Assuming that indeed Trump's core voters are the undereducated whites angry about their insecurity arising from free trade, then surely they are is a colossal example of voting against self-interest. How do they end up voting alt-right for the delusion of trickle down economics, when it is the alt-left that would cater to their needs. How the hell do you vote against single payer ""socialized"" medicine and ""socialized"" tertiary education for your children?

Seriously, how does that happen? What are the mental gymnastics that gets one there.

(Do you think ""socialized"" will attack a nic tour de force?)",0.5038032,0.5036945,0.50355524,1,1,1,False
121156,"Media demands for supremacy over public thought notwithstanding, I think the public would like to know what Blacks Lives Matter demands were, and why, plus why the group agreed. Just the facts please.",0.48331308,0.48430386,0.484967,0,0,0,False
168544,More conservatives should reject white supremacism.,0.5102296,0.514911,0.51238763,1,1,1,False
171808,"Natives say racially offensive garbage about white people all the time, and get government grants and pay cheques to do so.",0.4962655,0.49813172,0.4980297,0,0,0,False
110136,"You and Motley make a good point. Who knows if there are other factors involved? The letter writer doesn't mention if the individual walking was non-white. And I can't tell by the way the letter is written if the driver referenced Charlottesville or that its just the letter writer's observation. At any rate, it's a heck of a commentary on things that we've gotten to the point in this country where instances like this cause people to wonder if its partially a result of the way our president speaks and behaves.",0.4674837,0.4657823,0.46745327,0,0,0,False
21811,"Easy for you to say.  White supremacists don't publicly advocate killing your children.  They do mine.  Therefore their ""right of freedom of expression"" isn't at the top of my list of priorities when confronted by them.  There are towns where it's unsafe for my family and me to stop for a meal, to get gas or to use the restroom--such as Harrison, AR, Sedalia, MO and Signal Hill, CA.  Your ""idealism"" falls a little flat when confronted with such realities--but then you aren't confronted with them, are you?",0.49622545,0.49393874,0.49559036,0,0,0,False
41952,"You should be a defense lawyer who specializes in defending white supremacists when they murder people with a car, Boulderbri.",0.5074801,0.51193774,0.510466,1,1,1,False
38136,"DeVos said that historically black colleges and universities are “real pioneers when it comes to school choice.” That's like saying that baseball's Negro Leagues were real pioneers of affirmative action. Her statement isn't merely tone deaf; it's a perfect example of what George H.W. Bush meant when he coined the term ""the soft bigotry of low expectations.""",0.5103287,0.5110303,0.5117166,1,1,1,False
96979,"The Obama administration exposed the GOP as merely a white identity party, in the 21st century. They dedicated themselves to making him a failed president for 8 years. Never mind he was trying to save their poor relations. They refused any and all compromises offered to them. They made no counter offer other  than let poor and sick people suffer and die. They were willing to let their drug addicted relatives die rather than work to improve the ACA. A pattern has emerged with the GOP in general and Trump in particular.  They accuse others of the crimes they commit. Rigged elections and death panels come to mind. They have no problem abusing and or killing people for any number of reasons, including profit and revenge. Remember Flint? Flint children were poisoned just to save a buck. Flint voters tended to vote for Democrats so their lives don't matter to the GOP. The fact that a lot of poor black people live there sealed their fate. Michigan is run by white Republicans.",0.49995422,0.5002737,0.49925372,0,1,0,True
179160,"Trudeau brought in 75000 Arabs and no one cared because they look white. Now when 4000 Haitains came in (who probably need more assistance than those who came in prior), everyone is concerned.",0.50825423,0.5081017,0.5082314,1,1,1,False
165169,"Oh yes the white guilt from  Marxist U of T, is anybody surprised !!!",0.49588025,0.4988117,0.4988804,0,0,0,False
156273,Dragon I don't know where you got your stats but I am pretty sure that in America one has more to fear from white boys than Islamic terrorism.  Now this person could be a recent islamic convertee but for sure he was a white boy.  lol,0.45190093,0.4488792,0.45159858,0,0,0,False
177602,"the concern or talking point on the left when it comes to crime and incarceration has been that minorities face disproportionate contact with the criminal justice system. That's either true or it isn't. Some would argue those communities tend to be over policed or poverty leads to crime or whatever, but it either there is dispropriotonate contact or there isn't. 

While I'm not one to usually give the benefit of the doubt, there is a public interest in knowing what violent offenders look like. That goes whether they're white or some other ethnicity. Call it public shaming or pragmatic self defense, but knowledge is power.",0.49003732,0.4905559,0.4900221,0,0,0,False
115694,"So now its ""strongly suggests"" instead of absolutely proves, at least we are starting to accept reason.   I happen to be pro-life, anti-abortion, anti- gender identity, and for proper vetting of immigrants.  According to the Southern Law Poverty Center I would be labeled  a bigot, misogynist,  white supremacist and homophobe.  In truth I am none of the above, but simply an American Citizen that practices the Roman Catholic Faith.   Lastly, President Obama had the Black Panthers praise him during his term in office, does that make Obama a radical Black Panther?",0.496811,0.4961873,0.4962655,0,0,0,False
131138,"Skyline4me: It's possible your black friends are statistical anomalies; if not, I suspect they just aren't telling you the truth.

You might want to read this article by journalist Desmond Cole: ""The Skin I’m In: I’ve been interrogated by police more than 50 times—all because I’m black""

~  https://torontolife.com/city/life/skin-im-ive-interrogated-police-50-times-im-black/",0.4979076,0.49935007,0.50072145,0,0,1,True
171119,"This article made me so angry that I had to make an account just to comment.  I have never been so disgusted at an article posted at the globe and mail, and I get revolted by quite a few of their opinion pieces.

The author is a  self loathing monster who has ""raised"" (and I put that in quotation marks, because ""irreparably damaged"" is far more accurate) an innocent white child to hate her own race.  

From the author crowing about Canada's unfortunately growing racial diversity, something that is harmful to ANY society, to her gleeful boasting about her daughter race mixing at the end of the article, this has to be the most regressive piece of trash I've ever read.  

The author isn't just a bad parent, she's a disgusting excuse of a human being.  The globe and mail should be ashamed of posting such anti-white, racist trash.",0.5163364,0.5173728,0.5186833,1,1,1,False
101308,"""Since there is no big anti-Jewish movement, ""
Outsider, are you serious ?  You are  truly unaware of the many anti-Semitic alt-right White Supremacist organizations in America and elsewhere?",0.5172204,0.51924706,0.5185462,1,1,1,False
117926,"A sample of 600 Twitter accounts linked to Russian influence operations have been promoting hashtags for Charlottesville such as “antifa,” a term for activists on the far left; and “alt-left,” a term Trump used, which was interpreted by many as suggesting an equivalence between liberal demonstrators and white nationalists in the so-called alt-right.

The sample includes accounts that are openly pro-Russian like state-controlled outlets RT and Sputnik, which a joint U.S. intelligence assessment concluded are “part of Russia’s state-run propaganda machine.”",0.5295219,0.5341873,0.53245556,1,1,1,False
164877,"Criminal behavior either by ghetto dwelling blacks or by wealthy white lawyers and politicians like the Clintons, should not be tolerated. Both should be  prosecuted to the fullest extent of the law.",0.52077055,0.52859426,0.5245926,1,1,1,False
53861,"So you'd say whites are supreme, would you?",0.49398068,0.49748808,0.49657637,0,0,0,False
169763,"You mean a black man inciting riots and people being
murdered by blacks. Snoop dog a piece of crap saying
he would not rest till every white woman was a crack
whore. Albeit, it is a phrase coined elsewhere. Time they
were all loaded on a leaky boat and sent back to Africa.",0.4878106,0.489412,0.48956454,0,0,0,False
54539,"Black Block, the 'folks' wearing the masks and acting violently at all the Trump rallies across America over the weekend. More precisely 'violent Alt-Left extremists'.",0.49520883,0.49631506,0.49679187,0,0,0,False
93393,"I have looked at the ""appropriation"" controversy with an increasingly uneasy feeling about its ultimate outcome. You would think that what the Walrus would want is the best, most competent, most visionary person for the job. But we are told that the most politically correct candidate wouldn't be a man and wouldn't be white, and maybe wouldn't be straight. What that will mean is that losing white, male, straight candidates can with justice feel the game was rigged against them. Can, with justice, feel that same rigging will likely be going on in other areas as well. I would suggest that if there is something that you absolutely don't want to copy from the U.S., it is a public policy which says that all straight white men have been over-privileged and accordingly should today experience discrimination and prejudice in the workplace.  
It is an approach which if adopted will lead to - as it has in Trump's America - something which might be called revenge politics.",0.5021248,0.5027122,0.5021229,1,1,1,False
103101,"No, you do not have the right to express your opinion on this epaper. You have the privilege of doing so. This is a business and your comments have to meet the standards of the ownership of this business.
Harassing any citizen for crimes they have committed and having served their time, is prejudice, reflective of ill behaviour appealing to the base intellect.   It makes you look bad, not Black.",0.51448417,0.51815,0.5170985,1,1,1,False
64783,"Shame on you Mr. Gotlieb for attempting to defend the indefensible. The white supremacist, neo Nazis came to Virginia with the express intent to provoke. You don't come to peaceful rally armed with clubs, pistols and long guns. If you stage a torch light march, reminiscent of the Hitler Youth marches in the thirties, you do that with the intention to provoke a response. We fought a world war and lost countless American lives to defeat this type of ideology. The KKK and neo Nazis have no place in American society.",0.5016813,0.50095606,0.5020447,1,1,1,False
98052,"What will natives do if Jagmeet Singh  is elected PM ?  Will native define him as white too? Canada's supply of white man is running out, and the people who will follow them won't give a rat's patoot about 500 years of native grievances.  Will things be dealt with as they would be in the old world?",0.50870425,0.51031345,0.5090932,1,1,1,False
156794,"Listen to the faux outrage against Canada'a redress of a grave injustice against Khadr.  It is truly a travesty when he was charged with ""murder"" as a child, under conditions of war, when the US helicopter crew was not when video emerged of them shooting Iraqi civilians.  When at least two war criminals are walking around free, peddling their books, and receiving millions of dollars in speaking fees; the results of their criminal behaviour are still being felt today with their creation of ISIS.
.
Let me remind you that two other members of the Five Eyes, the UK and Australia, fought like hell to have their incarcerated citizens repatriated from G-Bay; unlike Harper, who dis-obeyed at least 3 Federal Court orders to repatriate a Canadian citizen.  Under the Harper Regime, there were two classes of citizens, white people and everybody else.  So stop whining about Trudeau when it was Harper who caused your tax dollars to be used for righting this wrong.",0.5048521,0.50423425,0.50545865,1,1,1,False
176766,"Taxes are HUGE, in particular if you have W2 employees. Complex too. IRS is unfriendly as hell, full with black racists. My company left the US, and I am good with it. Will come back, when it is changed.",0.51874423,0.51903373,0.51843953,1,1,1,False
175452,"If I were an alien and landed in this country and just watched the new shows on TV I would look up the definition of Nazis and White Supremacists and I would think that the president of this country had made a speech extolling the wonderful virtues of these groups. I would then go back and listen to what he actually said denouncing all hatred, prejudice and violence, suggesting this was a time for Americans to come together and end this sort of behavior/thinking  and I would wonder if the whole group of people who dispensed and talked about news were crazy or if he had given another speech which I could not find.  By the way I am middle class (you know the reviled class in this country?) and I am not dumb***, a republican, nor an idiot - and I wonder just when after I left the liberal political party it became a party of such narrow minded bigotry!  At one point, I was appalled when reading these folks in the comment sections at how mean, hateful and self-righteous they now were.",0.49753952,0.49689487,0.4982042,0,0,0,False
87796,"Be a black man who ""disrespects"" our country and our veterans and Republicans will demand you be pilloried.

Be a white man who disrespects our country and our veterans and Republicans will elect you to lead them.

But this has nothing to do with racism.",0.5106109,0.5119606,0.5114345,1,1,1,False
141721,I will partner with Clinton Foundation after my heart turns black with greed.,0.52571887,0.52990204,0.52883756,1,1,1,False
138522,"I find your attack as border line inappropriate, especially in this case.  Perhaps you should do more reading about Ben Finney, the ""Caucasian"" man that led and help fund this whole thing in the first place.
search: ""Ben Finney, Anthropologist Who Debunked Theory on Island Settlement, Dies at 83"".
If it wasn't for this ""white man"", as Jane Lee says above, the likelihood of this ever happening would have been unlikely.",0.5376483,0.5415907,0.5403479,1,1,1,False
131299,"""Until the media becomes honest and reports the fact that statistically black males are more likely to become violent, and that they are more likely to be involved in street crime, this issue will go nowhere.""

Until myopic whites admit that blacks who've been getting their butts kicked by whites, historically and presently, literally and figuratively, have a natural right to react violently when enough is enough this issue will go nowhere.

It's the old ""I can do as I please because I have the power but you have to grin and take it"" bull.",0.5035991,0.5056417,0.50509626,1,1,1,False
129899,"First of all, it is obvious that Stephen Miller, a senior policy advisor in the White House, is seriously steeped in the culture of white nationalism. 

He parrots their viewpoints and has adopted their language.

 That isn’t breaking news to most of us, but this level of immersion is deeply disturbing.


Secondly, when it came time to defend the president’s proposed immigration reforms, the White House decided to give that job to Stephen Miller, who not only did so by fanning the culture war flames, he also sent out clear dog whistles to his white nationalist friends that this administration stands with them.


Trump, the admitted white supremacist and his white power henchmen.


Family values, Trumpism style",0.5027885,0.50281906,0.50330734,1,1,1,False
84107,"They don't do it because he's black.  The DA sees him as an easy target because he seems reasonably honest and he's poor.  Sooner or later the suspect will want to get this over with so he can move on.  The DA knows this, so he/she will con the suspect into waiving their right to a speedy trial then sit on him until he gives in.

Do you know what the DA office really likes? Broke people out on bail with an ankle monitor or 3rd party, these are the easiest to break because they are desperate to stay out of jail.",0.46044055,0.45986435,0.46201792,0,0,0,False
90566,"His rebuke is not decried by me, for one. I am, however, looking forward to a similar rebuke from those who should be condemning the racist rants and the calls for violence against law enforcement by those professing to be members of Black Lives Matter.",0.51391244,0.517388,0.5171137,1,1,1,False
158214,"No, the democrats have many and the most famous political figure, Robert Byrd, who Hillary Rotten Clinton called a friend and mentor.

In December 1944, Byrd wrote to segregationist Mississippi Senator Theodore G. Bilbo:  I shall never fight in the armed forces with a negro by my side ... Rather I should die a thousand times, and see Old Glory trampled in the dirt never to rise again, than to see this beloved land of ours become degraded by race mongrels, a throwback to the blackest specimen from the wilds.
    — Robert C. Byrd, in a letter to Sen. Theodore Bilbo (D-MS), 1944

Byrd was a member of the wing of the Democratic Party that opposed desegregation and civil rights imposed by the federal government.
Byrd was the only senator to vote against the appointing of both Thurgood Marshall and Clarence Thomas to the United States Supreme Court, the only two African-American nominees. 

Former President Jimmy Carter noted, ""He was my closest and most valuable adviser",0.5042419,0.50501996,0.5052183,1,1,1,False
112460,"Walter ""white guilt"" and your myth of ""Democratic Party guilt"" both represent an individual accepting guilt for the ""sins of the past committed by other persons.""  I don't buy into either one of them.  If you're so dedicated to ""calling out evil"" perhaps you'd like to call out the white supremacists, white nationalists and alt-rightists who are openly celebrating racism on the streets of America.  

I make no attempts to ""revise"" the history of post-Reconstruction Era treatment of blacks during the Jim Crow Era.  I do point out the shift in Party loyalty away from the Democratic Party by southern racists because of the Civil Rights/Voting Rights Acts.  As LBJ said when he signed the legislation ""we have lost the South for a generation"" (referring, of course, to the support of southern racists).  He was wrong.....those racists are still at home in the GOP and are part of Trump's base.  Gary Crum",0.51448417,0.5138438,0.5141335,1,1,1,False
17278,"Cyril's comments are not particularly radical, in fact most people would subscribe to them. The one thing most rural people don't want though is land. Experience with land restitution thus far indicates that between 70% and 90% of recipients of returned land opt to take the money instead. I have a feeling that the land requirements of all black people genuinely wanting to farm as a profession could be easily met from existing stocks of state or ""tribal"" land. The Government has shown little desire to re-distribute land - it just wants to nationalise it",0.48855793,0.48576736,0.48684996,0,0,0,False
65623,"Obama, and our Oregon represintation had eight years to fix this issue, nothing was done, except the payments simply got smaller. And if any ""white folks"" brought up race in every post they submitted, they would be labeled a racist, or bigot, yet you seem to get a pass, must be that ""White Privilege"" you always go on about. Interesting.",0.5173118,0.51782995,0.51729655,1,1,1,False
101228,"He was specifically targeting white people.

That is not the definition of ""random"".",0.5023918,0.5064274,0.5051878,1,1,1,False
33337,Thank you ADN for this morning gift of seeing McConnell with some well masticated black feathers sticking out of his mouth.,0.50714064,0.51101506,0.5098635,1,1,1,False
130360,"As far as what color, I reckon on the Negro to Mulato spectrum, the individual in the picture is probably closer to Beyonce than to say Michelle Obama.",0.505512,0.5094746,0.50816274,1,1,1,False
139547,"I'll bet African-Americans rue the day that the white folk didn't stand with the status quo regarding AAs, their citizenship and status as humans.",0.50501996,0.50916946,0.50776994,1,1,1,False
145913,He may be in luck - Trump's handing out pardons now to white supremacists.,0.49851134,0.5022049,0.5015745,0,1,1,True
157684,"Wow, Ed, why would you come out against a sitting council member and endorse an outsider? What about Ruth Perez is not acceptable or what does this person do better than someone who has just gained enough experience and the trust of her constituents?  I am saddened and shocked.  To me this is unacceptable and does not speak well for you.  Sorry, but I had to say that.  Your endorsement is similar to what just happened in the White House Communications Department. I am deeply disappointed.  How will you feel when your time is up and you run for re-election and someone does that to you?  😱",0.49224153,0.4928708,0.49251616,0,0,0,False
158722,Foxtrot bounced? It would be interesting to see how much each of the sacked comics cost versus the new ones. And look at the demographics of those who participated. REALLY old white people. Doesn't bode well for long term sustainability.,0.5085441,0.51119804,0.5097339,1,1,1,False
172503,"This guy Andile Mngxitama / Myxomatosis is a dangerous cretin.

Quote ""It is definitely not our number. We have a telkom line"".

Andile, the SMS's were almost certainly sent via a cellphone, and you and your mob have plenty of those.
It is also possible to send an SMS via a PC and a telkom line, FYI

Andile, please provide even a shred of evidence that a white person did this - ANY.

Keep it up, Andile - one day you will cross the line and end up seeing your ass in civil court.",0.48416668,0.4824291,0.4858207,0,0,0,False
98099,"Calling Bannon's ambitions for political realignment ""cosmological"" is a bit much. The guy is a white nationalist thug and self-described anarchist. Why dignify him with supernatural stature.

<<The dirty secret is that TPP was not an example of “free trade.” Its hundreds of pages of provisions represented a grab bag of goodies for Big Pharma and other large corporate interests.>>

For a more temperate explanation of the TPP:

http://www.vox.com/cards/trans-pacific-partnership

Say what you will about the TPP, but by pulling out Trump has ceded American global leadership to China. Btw, China will have no compunction about disposing of worker and environmental protections insisted upon by the Obama administration in negotiating the TPP. Perhaps MSW can expand on this ""social market economy"" that will manage to encompass a protectionist, isolationist regime. Rather, Trump Inc., like the Putin oligarchy Trump so admires, promises corruption and kleptocracy unrivaled in US history.",0.49253517,0.4917305,0.49242455,0,0,0,False
15522,"Oh boy...Haycox has really gone off the edge this time.  Alaska will be a part of the rebuilding of our economy and our country.  When haycox says the democrats have left the working class because they are ""white trash"".  Well there is a certain amount of truth in this statement in that this is the attitude of the yuppies, hedge fund managers and coupon clippers that HIllary hopes will elect her to the presidency.  No...when the democrats left the working class was when they signed up with the extreme environmental agenda and declared war on America's working class in resource development jobs.  It is one of the interesting  twists to this election that haycox in his own ivory tower completely misses.",0.4952547,0.4944308,0.49441934,0,0,0,False
153126,"Dang, if that ain't the pot callin' the kettle black?",0.5197651,0.5249731,0.5229026,1,1,1,False
128547,I'm white. I'm not butthurt.,0.51196826,0.51626015,0.51504064,1,1,1,False
132039,"These two groups were not the same. Any attempt to make them seem the same is condoning racism and hate. That is the issue. 

I am not condoning or promoting violence against anyone. But these aren't just two sides of the same coin. One gathered to promote literal racism and hate and the other gathered to protest against that message. Bad actors on either side are missing the point: a demonstration promoting white supremacy is racist and evil and should be condemned. 

How have we come to a point in this country where people are stepping in to defend Nazi's and the KKK? Note: I didn't say remove their right to gather, and I did not promote violence against them. But we should all be on the side of condemning them. Not validating and condoning them. We should all be the people in the crowd that one of them drove their car through saying peacefully ""We have no place for racism and hate in our society"".",0.5124791,0.51488054,0.5140801,1,1,1,False
34908,Whats odell have a splits fetish. Or maybe he likes seeing little white girls in unbearable pain. Either way this dude needs to get a life.,0.47918376,0.48223102,0.4813014,0,0,0,False
45831,"I am totally with Sr. Helen Prejean. She has been involved in so many cases where it has been made clear that those black and poor are most subject to execution. 
It's long past that we should have stopped this barbaric practice.",0.51545984,0.51798236,0.5176776,1,1,1,False
